-4.999999999999999774e-08,8.626000000000000611e-09
-4.987500000000000158e-08,1.725299999999999905e-08
-4.974999999999999881e-08,0.000000000000000000e+00
-4.962500000000000265e-08,0.000000000000000000e+00
-4.949999999999999988e-08,8.626000000000000611e-09
-4.937499999999999710e-08,8.626000000000000611e-09
-4.925000000000000095e-08,8.626000000000000611e-09
-4.912499999999999817e-08,8.354999999999999376e-09
-4.900000000000000202e-08,8.626000000000000611e-09
-4.887499999999999924e-08,0.000000000000000000e+00
-4.875000000000000309e-08,9.168999999999999253e-09
-4.862500000000000031e-08,8.626000000000000611e-09
-4.849999999999999754e-08,0.000000000000000000e+00
-4.837500000000000138e-08,9.168999999999999253e-09
-4.824999999999999861e-08,8.354999999999999376e-09
-4.812500000000000245e-08,1.806600000000000110e-08
-4.799999999999999968e-08,1.779500000000000152e-08
-4.787499999999999691e-08,0.000000000000000000e+00
-4.775000000000000075e-08,8.354999999999999376e-09
-4.762499999999999798e-08,1.779500000000000152e-08
-4.750000000000000182e-08,1.725299999999999905e-08
-4.737499999999999905e-08,0.000000000000000000e+00
-4.725000000000000289e-08,1.738799999999999993e-08
-4.712500000000000012e-08,1.725299999999999905e-08
-4.699999999999999734e-08,9.168999999999999253e-09
-4.687500000000000119e-08,5.175799999999999932e-08
-4.674999999999999841e-08,1.779500000000000152e-08
-4.662500000000000226e-08,2.642099999999999882e-08
-4.649999999999999948e-08,8.626000000000000611e-09
-4.637499999999999671e-08,1.779500000000000152e-08
-4.625000000000000055e-08,8.626000000000000611e-09
-4.612499999999999778e-08,0.000000000000000000e+00
-4.600000000000000162e-08,9.168999999999999253e-09
-4.587499999999999885e-08,0.000000000000000000e+00
-4.575000000000000269e-08,1.738799999999999993e-08
-4.562499999999999992e-08,8.626000000000000611e-09
-4.549999999999999715e-08,0.000000000000000000e+00
-4.537500000000000099e-08,1.698100000000000164e-08
-4.524999999999999822e-08,9.168999999999999253e-09
-4.512500000000000206e-08,8.626000000000000611e-09
-4.499999999999999929e-08,8.626000000000000611e-09
-4.487500000000000313e-08,0.000000000000000000e+00
-4.475000000000000036e-08,0.000000000000000000e+00
-4.462499999999999758e-08,3.531900000000000015e-08
-4.450000000000000143e-08,1.833799999999999851e-08
-4.437499999999999865e-08,0.000000000000000000e+00
-4.425000000000000250e-08,0.000000000000000000e+00
-4.412499999999999972e-08,9.168999999999999253e-09
-4.399999999999999695e-08,8.354999999999999376e-09
-4.387500000000000079e-08,1.725299999999999905e-08
-4.374999999999999802e-08,0.000000000000000000e+00
-4.362500000000000186e-08,0.000000000000000000e+00
-4.349999999999999909e-08,8.626000000000000611e-09
-4.337500000000000293e-08,4.557300000000000051e-08
-4.325000000000000016e-08,8.626000000000000611e-09
-4.312499999999999739e-08,8.626000000000000611e-09
-4.300000000000000123e-08,8.626000000000000611e-09
-4.287499999999999846e-08,0.000000000000000000e+00
-4.275000000000000230e-08,1.833799999999999851e-08
-4.262499999999999953e-08,9.168999999999999253e-09
-4.249999999999999675e-08,0.000000000000000000e+00
-4.237500000000000060e-08,0.000000000000000000e+00
-4.224999999999999782e-08,8.626000000000000611e-09
-4.212500000000000167e-08,0.000000000000000000e+00
-4.199999999999999889e-08,0.000000000000000000e+00
-4.187500000000000274e-08,9.168999999999999253e-09
-4.174999999999999996e-08,0.000000000000000000e+00
-4.162499999999999719e-08,8.626000000000000611e-09
-4.150000000000000103e-08,8.626000000000000611e-09
-4.137499999999999826e-08,0.000000000000000000e+00
-4.125000000000000210e-08,8.354999999999999376e-09
-4.112499999999999933e-08,8.354999999999999376e-09
-4.100000000000000317e-08,3.762500000000000108e-08
-4.087500000000000040e-08,2.587899999999999966e-08
-4.074999999999999763e-08,8.626000000000000611e-09
-4.062500000000000147e-08,0.000000000000000000e+00
-4.049999999999999870e-08,1.725299999999999905e-08
-4.037500000000000254e-08,3.559000000000000304e-08
-4.024999999999999977e-08,8.626000000000000611e-09
-4.012499999999999699e-08,8.354999999999999376e-09
-4.000000000000000084e-08,0.000000000000000000e+00
-3.987499999999999806e-08,0.000000000000000000e+00
-3.975000000000000191e-08,1.806600000000000110e-08
-3.962499999999999913e-08,1.833799999999999851e-08
-3.950000000000000298e-08,1.779500000000000152e-08
-3.937500000000000020e-08,1.806600000000000110e-08
-3.924999999999999743e-08,1.725299999999999905e-08
-3.912500000000000127e-08,2.669299999999999954e-08
-3.899999999999999850e-08,8.354999999999999376e-09
-3.887500000000000234e-08,8.626000000000000611e-09
-3.874999999999999957e-08,0.000000000000000000e+00
-3.862499999999999680e-08,9.440000000000000489e-09
-3.850000000000000064e-08,1.888000000000000098e-08
-3.837499999999999787e-08,8.626000000000000611e-09
-3.825000000000000171e-08,0.000000000000000000e+00
-3.812499999999999894e-08,0.000000000000000000e+00
-3.800000000000000278e-08,0.000000000000000000e+00
-3.787500000000000001e-08,0.000000000000000000e+00
-3.774999999999999723e-08,9.168999999999999253e-09
-3.762500000000000108e-08,8.761999999999999314e-09
-3.749999999999999830e-08,8.626000000000000611e-09
-3.737500000000000215e-08,0.000000000000000000e+00
-3.724999999999999937e-08,8.626000000000000611e-09
-3.712500000000000322e-08,2.587899999999999966e-08
-3.700000000000000044e-08,8.626000000000000611e-09
-3.687499999999999767e-08,1.011800000000000001e-08
-3.675000000000000151e-08,3.531900000000000015e-08
-3.662499999999999874e-08,2.587899999999999966e-08
-3.650000000000000258e-08,0.000000000000000000e+00
-3.637499999999999981e-08,8.626000000000000611e-09
-3.624999999999999704e-08,8.761999999999999314e-09
-3.612500000000000088e-08,0.000000000000000000e+00
-3.599999999999999811e-08,8.626000000000000611e-09
-3.587500000000000195e-08,0.000000000000000000e+00
-3.574999999999999918e-08,0.000000000000000000e+00
-3.562500000000000302e-08,9.711000000000000070e-09
-3.550000000000000025e-08,0.000000000000000000e+00
-3.537499999999999747e-08,8.626000000000000611e-09
-3.525000000000000132e-08,1.793100000000000022e-08
-3.512499999999999854e-08,8.761999999999999314e-09
-3.500000000000000239e-08,8.626000000000000611e-09
-3.487499999999999961e-08,8.626000000000000611e-09
-3.474999999999999684e-08,8.626000000000000611e-09
-3.462500000000000068e-08,1.725299999999999905e-08
-3.449999999999999791e-08,3.626799999999999759e-08
-3.437500000000000175e-08,0.000000000000000000e+00
-3.424999999999999898e-08,9.711000000000000070e-09
-3.412500000000000282e-08,2.642099999999999882e-08
-3.400000000000000005e-08,0.000000000000000000e+00
-3.387499999999999728e-08,9.168999999999999253e-09
-3.375000000000000112e-08,0.000000000000000000e+00
-3.362499999999999835e-08,0.000000000000000000e+00
-3.350000000000000219e-08,1.738799999999999993e-08
-3.337499999999999942e-08,0.000000000000000000e+00
-3.325000000000000326e-08,8.626000000000000611e-09
-3.312500000000000049e-08,8.761999999999999314e-09
-3.299999999999999771e-08,2.614999999999999924e-08
-3.287500000000000156e-08,8.626000000000000611e-09
-3.274999999999999878e-08,1.725299999999999905e-08
-3.262500000000000263e-08,0.000000000000000000e+00
-3.249999999999999985e-08,8.626000000000000611e-09
-3.237499999999999708e-08,0.000000000000000000e+00
-3.225000000000000092e-08,8.626000000000000611e-09
-3.212499999999999815e-08,8.626000000000000611e-09
-3.200000000000000199e-08,8.354999999999999376e-09
-3.187499999999999922e-08,0.000000000000000000e+00
-3.175000000000000306e-08,8.354999999999999376e-09
-3.162500000000000029e-08,1.874500000000000010e-08
-3.149999999999999752e-08,0.000000000000000000e+00
-3.137500000000000136e-08,0.000000000000000000e+00
-3.124999999999999859e-08,8.626000000000000611e-09
-3.112500000000000243e-08,1.779500000000000152e-08
-3.099999999999999966e-08,0.000000000000000000e+00
-3.087499999999999688e-08,0.000000000000000000e+00
-3.075000000000000073e-08,1.752399999999999863e-08
-3.062499999999999795e-08,0.000000000000000000e+00
-3.050000000000000180e-08,0.000000000000000000e+00
-3.037499999999999902e-08,2.587899999999999966e-08
-3.025000000000000287e-08,1.779500000000000152e-08
-3.012500000000000009e-08,0.000000000000000000e+00
-2.999999999999999732e-08,0.000000000000000000e+00
-2.987500000000000116e-08,1.725299999999999905e-08
-2.974999999999999839e-08,0.000000000000000000e+00
-2.962499999999999892e-08,1.779500000000000152e-08
-2.949999999999999946e-08,1.752399999999999863e-08
-2.937499999999999999e-08,8.626000000000000611e-09
-2.925000000000000053e-08,8.626000000000000611e-09
-2.912500000000000106e-08,0.000000000000000000e+00
-2.900000000000000160e-08,0.000000000000000000e+00
-2.887499999999999883e-08,1.779500000000000152e-08
-2.874999999999999936e-08,8.626000000000000611e-09
-2.862499999999999990e-08,0.000000000000000000e+00
-2.850000000000000043e-08,0.000000000000000000e+00
-2.837500000000000097e-08,0.000000000000000000e+00
-2.825000000000000150e-08,8.626000000000000611e-09
-2.812499999999999873e-08,1.779500000000000152e-08
-2.799999999999999926e-08,0.000000000000000000e+00
-2.787499999999999980e-08,8.354999999999999376e-09
-2.775000000000000033e-08,9.168999999999999253e-09
-2.762500000000000087e-08,0.000000000000000000e+00
-2.750000000000000140e-08,0.000000000000000000e+00
-2.737499999999999863e-08,9.168999999999999253e-09
-2.724999999999999916e-08,8.354999999999999376e-09
-2.712499999999999970e-08,0.000000000000000000e+00
-2.700000000000000023e-08,1.725299999999999905e-08
-2.687500000000000077e-08,8.626000000000000611e-09
-2.675000000000000130e-08,8.626000000000000611e-09
-2.662499999999999853e-08,0.000000000000000000e+00
-2.649999999999999907e-08,0.000000000000000000e+00
-2.637499999999999960e-08,0.000000000000000000e+00
-2.625000000000000014e-08,0.000000000000000000e+00
-2.612500000000000067e-08,1.725299999999999905e-08
-2.600000000000000121e-08,0.000000000000000000e+00
-2.587499999999999843e-08,0.000000000000000000e+00
-2.574999999999999897e-08,9.711000000000000070e-09
-2.562499999999999950e-08,8.354999999999999376e-09
-2.550000000000000004e-08,8.626000000000000611e-09
-2.537500000000000057e-08,8.626000000000000611e-09
-2.525000000000000111e-08,1.698100000000000164e-08
-2.512500000000000164e-08,0.000000000000000000e+00
-2.499999999999999887e-08,0.000000000000000000e+00
-2.487499999999999940e-08,0.000000000000000000e+00
-2.474999999999999994e-08,0.000000000000000000e+00
-2.462500000000000047e-08,9.711000000000000070e-09
-2.450000000000000101e-08,3.504799999999999726e-08
-2.437500000000000154e-08,0.000000000000000000e+00
-2.424999999999999877e-08,8.626000000000000611e-09
-2.412499999999999931e-08,1.698100000000000164e-08
-2.399999999999999984e-08,8.354999999999999376e-09
-2.387500000000000038e-08,8.626000000000000611e-09
-2.375000000000000091e-08,1.793100000000000022e-08
-2.362500000000000145e-08,0.000000000000000000e+00
-2.349999999999999867e-08,2.614999999999999924e-08
-2.337499999999999921e-08,1.725299999999999905e-08
-2.324999999999999974e-08,2.696399999999999912e-08
-2.312500000000000028e-08,2.614999999999999924e-08
-2.300000000000000081e-08,2.669299999999999954e-08
-2.287500000000000135e-08,9.168999999999999253e-09
-2.274999999999999857e-08,0.000000000000000000e+00
-2.262499999999999911e-08,0.000000000000000000e+00
-2.249999999999999964e-08,0.000000000000000000e+00
-2.237500000000000018e-08,9.440000000000000489e-09
-2.225000000000000071e-08,0.000000000000000000e+00
-2.212500000000000125e-08,0.000000000000000000e+00
-2.199999999999999848e-08,8.626000000000000611e-09
-2.187499999999999901e-08,0.000000000000000000e+00
-2.174999999999999955e-08,0.000000000000000000e+00
-2.162500000000000008e-08,8.354999999999999376e-09
-2.150000000000000062e-08,0.000000000000000000e+00
-2.137500000000000115e-08,8.761999999999999314e-09
-2.124999999999999838e-08,3.613299999999999672e-08
-2.112499999999999891e-08,0.000000000000000000e+00
-2.099999999999999945e-08,8.626000000000000611e-09
-2.087499999999999998e-08,0.000000000000000000e+00
-2.075000000000000052e-08,0.000000000000000000e+00
-2.062500000000000105e-08,9.168999999999999253e-09
-2.050000000000000159e-08,0.000000000000000000e+00
-2.037499999999999881e-08,0.000000000000000000e+00
-2.024999999999999935e-08,8.626000000000000611e-09
-2.012499999999999988e-08,0.000000000000000000e+00
-2.000000000000000042e-08,0.000000000000000000e+00
-1.987500000000000095e-08,8.626000000000000611e-09
-1.975000000000000149e-08,1.874500000000000010e-08
-1.962499999999999871e-08,0.000000000000000000e+00
-1.949999999999999925e-08,1.833799999999999851e-08
-1.937499999999999978e-08,0.000000000000000000e+00
-1.925000000000000032e-08,8.354999999999999376e-09
-1.912500000000000086e-08,3.396299999999999780e-08
-1.900000000000000139e-08,1.725299999999999905e-08
-1.887499999999999862e-08,1.725299999999999905e-08
-1.874999999999999915e-08,8.354999999999999376e-09
-1.862499999999999969e-08,8.761999999999999314e-09
-1.850000000000000022e-08,8.354999999999999376e-09
-1.837500000000000076e-08,9.168999999999999253e-09
-1.825000000000000129e-08,1.779500000000000152e-08
-1.812499999999999852e-08,8.626000000000000611e-09
-1.799999999999999905e-08,0.000000000000000000e+00
-1.787499999999999959e-08,1.011800000000000001e-08
-1.775000000000000012e-08,8.761999999999999314e-09
-1.762500000000000066e-08,1.738799999999999993e-08
-1.750000000000000119e-08,0.000000000000000000e+00
-1.737499999999999842e-08,0.000000000000000000e+00
-1.724999999999999895e-08,0.000000000000000000e+00
-1.712499999999999949e-08,8.626000000000000611e-09
-1.700000000000000002e-08,3.518299999999999814e-08
-1.687500000000000056e-08,8.354999999999999376e-09
-1.675000000000000109e-08,1.738799999999999993e-08
-1.662500000000000163e-08,0.000000000000000000e+00
-1.649999999999999886e-08,1.725299999999999905e-08
-1.637499999999999939e-08,8.626000000000000611e-09
-1.624999999999999993e-08,9.168999999999999253e-09
-1.612500000000000046e-08,8.626000000000000611e-09
-1.600000000000000100e-08,8.626000000000000611e-09
-1.587500000000000153e-08,0.000000000000000000e+00
-1.574999999999999876e-08,8.626000000000000611e-09
-1.562499999999999929e-08,8.626000000000000611e-09
-1.549999999999999983e-08,0.000000000000000000e+00
-1.537500000000000036e-08,0.000000000000000000e+00
-1.525000000000000090e-08,1.698100000000000164e-08
-1.512500000000000143e-08,1.779500000000000152e-08
-1.499999999999999866e-08,8.354999999999999376e-09
-1.487499999999999919e-08,0.000000000000000000e+00
-1.474999999999999973e-08,0.000000000000000000e+00
-1.462500000000000026e-08,0.000000000000000000e+00
-1.450000000000000080e-08,8.626000000000000611e-09
-1.437499999999999968e-08,1.711700000000000034e-08
-1.425000000000000022e-08,0.000000000000000000e+00
-1.412500000000000075e-08,8.626000000000000611e-09
-1.399999999999999963e-08,0.000000000000000000e+00
-1.387500000000000017e-08,0.000000000000000000e+00
-1.375000000000000070e-08,0.000000000000000000e+00
-1.362499999999999958e-08,0.000000000000000000e+00
-1.350000000000000012e-08,0.000000000000000000e+00
-1.337500000000000065e-08,1.779500000000000152e-08
-1.324999999999999953e-08,2.601499999999999836e-08
-1.312500000000000007e-08,0.000000000000000000e+00
-1.300000000000000060e-08,8.626000000000000611e-09
-1.287499999999999948e-08,8.626000000000000611e-09
-1.275000000000000002e-08,8.626000000000000611e-09
-1.262500000000000055e-08,8.626000000000000611e-09
-1.249999999999999943e-08,8.626000000000000611e-09
-1.237499999999999997e-08,0.000000000000000000e+00
